,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,trust
1138,Okay takyah hiking🤣,1,0,2025-06-23T03:53:07.000Z,ainsfian,https://www.tiktok.com/@muaeiya_/video/7518075599353662728,1
1139,"Saya tidur di Nova Hotel, Cameron. Ramai cakap berhantu, manede.. Tak sembahyang, memang banyak hantu 🤣🤣🤭.. Alhamdulillah, Sangat² puas hati",2,0,2025-06-21T10:48:12.000Z,bobseketul,https://www.tiktok.com/@muaeiya_/video/7518075599353662728,-1
1140,Terima kasih share view.. X tw la bile smpai rezeki dpt pegi sane..,1,0,2025-06-22T01:01:08.000Z,adajebat,https://www.tiktok.com/@muaeiya_/video/7518075599353662728,0
1141,Kat genting dah takde kabus mcm dulu,7,2,2025-06-21T11:22:51.000Z,seanycity,https://www.tiktok.com/@muaeiya_/video/7518075599353662728,-1
1142,harga berapa ya???nk himpun duit bawa anak3 dgn suami pi sini...,13,27,2025-06-21T14:12:49.000Z,aidafarahim2,https://www.tiktok.com/@muaeiya_/video/7518075599353662728,-1
1143,"Cerah awan , kalau dulu sy pg smpai ke petang kabus tak rilek 🤣 pastu dgn bunyi contrustion nye lagi",5,4,2025-06-22T05:01:18.000Z,norshahirah858,https://www.tiktok.com/@muaeiya_/video/7518075599353662728,-1
1144,"saya minggu kemarin ke sini, saya kasih bad review rating😅.. room ada door connecting dengan kamar lain, jadi tengah malam berisik dengar suara orang lain sebelah. check in ga bisa request kamar, katanya acak random, gimana ceritanya random,, aneh.. tidak ada sendal, sikat gigi,,lantai sangat dingin karena lantai keramik bukan ubin kayu",5,2,2025-06-22T16:19:04.000Z,cuan_cuap,https://www.tiktok.com/@muaeiya_/video/7518075599353662728,-1
1145,Beautiful!!! ❤️❤️❤️,1,0,2026-01-14T14:17:01.000Z,danimo150,https://www.tiktok.com/@magnolia_minis/video/7595218435651407134,1
1146,broo there was smoke everywheree 😭😭,3,0,2024-09-08T07:33:28.000Z,1111.starr,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1147,Bro I had to leave my house in San Bernardino I’m up north now couldn’t handle the smoke n I got asthma 😭,0,0,2024-09-08T18:13:08.000Z,whooislcc,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1148,The smoke is triggering my allergies so bad,0,0,2024-09-09T05:09:15.000Z,mochamisu__,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1149,Can’t stand the desert cali heat 😭,0,0,2024-09-08T20:20:59.000Z,ypk.sano,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1150,me asf😂,0,0,2024-09-08T18:14:44.000Z,leinii_curiell,https://www.tiktok.com/@ykkugf/video/7412106826587655466,0
1151,That fire been on like 3 days😭,0,0,2024-09-08T17:04:37.000Z,user86380_0,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1152,I can smell it from Moreno Valley,0,0,2024-09-08T20:11:59.000Z,user2cool4you_0,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1153,Ts happen every year,0,0,2024-09-08T21:55:49.000Z,yannaathaadon,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1154,Fr,0,0,2024-09-09T20:25:20.000Z,totally_not_me_c,https://www.tiktok.com/@ykkugf/video/7412106826587655466,0
1155,Bro my whole house smell burnt 😭💀,0,0,2024-09-08T17:23:10.000Z,moreoffherr1,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1156,uh this fyp gettin a lil 2 close to home ..,0,0,2024-09-08T17:06:36.000Z,.missmay21st,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1157,Where?😭,0,0,2024-09-08T08:41:59.000Z,ayy.ximennaaa,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1158,FRRRRR😭😭🙏🙏🙏 I HAD TO LEAVE,0,0,2024-09-08T15:47:49.000Z,luvs.stunna_k1tt7,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1159,wrddd,1,0,2024-09-08T09:51:12.000Z,ilovelowriders13,https://www.tiktok.com/@ykkugf/video/7412106826587655466,0
1160,How much?,1,2,2026-01-13T08:04:38.000Z,laidegoldy,https://www.tiktok.com/@olatheyle/video/7594462241554992397,-1
1161,how much is the clearing,0,1,2026-01-13T02:37:18.000Z,ebomat_motors,https://www.tiktok.com/@olatheyle/video/7594462241554992397,-1
1162,chai my color and my 2nd best liked like SUV,1,0,2026-01-12T14:17:38.000Z,usherugo,https://www.tiktok.com/@olatheyle/video/7594462241554992397,1
1163,Is it sold? I need it,1,0,2026-01-12T20:20:01.000Z,maziobimtiger,https://www.tiktok.com/@olatheyle/video/7594462241554992397,0
1164,💯💯💯💯❤️,1,0,2026-01-12T14:24:33.000Z,ajasamoses,https://www.tiktok.com/@olatheyle/video/7594462241554992397,1
1165,I’m in Fontana and i can see it 😭,1,0,2024-09-08T17:12:57.000Z,bbwaya0,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1166,Lmafooo asfff 🤣🤣,0,0,2024-09-09T06:30:57.000Z,ramonaaaa.07,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1167,I’m on the other side of the mountain and it’s so Smokey,1,0,2024-09-09T14:13:29.000Z,rely1662,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1168,so that's where that smoke is from,0,0,2024-09-08T23:19:14.000Z,paulinah.corp,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1169,Wey soy de Fontana y ayer estaba bien nublado,0,0,2024-09-10T00:50:46.000Z,kimalucin,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1170,We had to evacuate,0,0,2024-09-09T06:25:52.000Z,good_man069,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1171,Smells like burning tires,0,0,2024-09-09T02:22:42.000Z,freshtelothementor,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1172,I didnt have to go to work today 🙂‍↕️,0,0,2024-09-09T01:06:50.000Z,angelsearss,https://www.tiktok.com/@ykkugf/video/7412106826587655466,0
1173,it smells like burnt carne when i step outside😭,0,0,2024-09-09T14:44:21.000Z,..vbrookfrii,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1174,I got evacuated💔😩,1,0,2024-09-08T06:51:42.000Z,noeln_ova,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1175,i literally work like a few min from the fire,0,0,2024-09-09T01:29:57.000Z,sk1neater,https://www.tiktok.com/@ykkugf/video/7412106826587655466,-1
1176,FYP is in my back pocket 😭,1,0,2024-09-08T09:51:15.000Z,j._.pena,https://www.tiktok.com/@ykkugf/video/7412106826587655466,1
1177,👍👍👍,1,0,2026-01-12T22:02:17.000Z,ozzythedog1955,https://www.tiktok.com/@mudrunmeadow/video/7594596916172786999,1
1178,I love the downstairs 🥰,1,4,2025-04-15T02:11:56.000Z,doctorag,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,1
1179,Does he live there or something lol every time I go he’s there,7,0,2025-04-18T00:10:09.000Z,he.she.we.they.them,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,-1
1180,Come downstairs and tip the bartender!,2,0,2025-04-15T06:54:17.000Z,lokito_carlito,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,1
1181,Used to come here 20 years ago when it was Vicci. Times were had 🔥,0,0,2025-11-16T13:55:22.000Z,b.red.red.wine,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,0
1182,hmm it might next on my list,2,0,2025-09-16T08:11:40.000Z,toubeevang89,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,0
1183,I literally just got home from highland about 30 minutes ago😎,3,1,2025-04-27T06:56:44.000Z,corey_atx,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,-1
1184,I’m really not sure we got the full tour 😂😂😂,1,0,2025-04-24T21:03:10.000Z,palmettotrails,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,0
1185,😂😂😂,1,0,2025-04-16T14:22:53.000Z,dustin_adams,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,1
1186,😂😂😂,0,0,2025-09-04T04:54:05.000Z,bertocontreras779,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,1
1187,Y’all hype it all too much now the one that really love cows can’t find one,103,7,2025-12-31T04:06:10.000Z,ivettee,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1188,$30?! They would have been $10-$15 a few years ago…,207,5,2025-12-31T14:46:26.000Z,nope8716,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1189,I been to 3 Walmarts today and cant find these,30,9,2026-01-01T01:41:08.000Z,find_god_court,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1190,I want these for my grand daughter and can’t find them,1,2,2026-01-08T04:21:21.000Z,sniperswife415,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1191,Do I have a husband who can easily spend $30 on this for me for vday? Yes. Am I gonna buy it myself? Yes,9,4,2025-12-31T21:21:19.000Z,kayleighl15,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1192,Some Walmarts are selling them for 25 now I’m seeing 30 Walmart needs to keep the same prices not change it per area,14,1,2025-12-31T11:27:36.000Z,ang3ljon3s22,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1193,Now there’s none all the people who eat the cows took them :(,3,3,2026-01-04T22:05:10.000Z,maskedvixen8,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1194,What’s the upc #,7,2,2025-12-31T02:26:39.000Z,niciahood,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1195,No cuz the spider is way better,10,12,2026-01-01T02:20:31.000Z,treblepeach11,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1196,,7,5,2025-12-31T20:54:56.000Z,kellseycakes,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1197,I can not find in website or at store,0,2,2026-01-02T00:54:43.000Z,melonsjane,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1198,my bf couldn’t find it but he got me the build a bear instead [happy],11,1,2025-12-31T03:36:50.000Z,rainrsq,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1199,They are out at all the Vegas Walmart,1,2,2026-01-02T21:53:41.000Z,fandisney1,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1200,I checked 2 Walmart and couldn’t find them,0,2,2026-01-02T00:29:50.000Z,themaskedmillie,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1201,I want one but will never tell him,3,2,2026-01-02T02:05:48.000Z,xoxolexishooter,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1202,only in utah,2,2,2026-01-02T21:30:38.000Z,lu78_93,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1203,Good luck. I’ve looked all over my Walmarts and there’s NONE to be found. 🙄🙄,0,2,2026-01-01T22:25:01.000Z,kristenstewart170,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1204,Hit the jackpot 😍,1,3,2026-01-01T18:27:59.000Z,taystreasuresbp,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1205,My Walmart doesn’t have them 😭😭,1,2,2026-01-01T19:08:13.000Z,hannah.sahm.wife,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1206,I’ve had no luck 😫,2,2,2026-01-02T20:06:44.000Z,loverrr_bri,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1207,Our Walmart doesn’t have them yet,0,1,2026-01-02T01:19:56.000Z,pr3ttylul.pinkie,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1208,I NEED IT,2,1,2026-01-01T07:25:39.000Z,alexhall035,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1209,I can’t find these anywhere.. I’m in TN,0,3,2026-01-02T03:35:25.000Z,carriealleyy,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1210,what does everyone do with your big stuffed animals? like where do you put them? I love stuff like this but where do I put it! 😭😭😭,0,2,2026-01-02T01:46:30.000Z,winny2814,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1211,I can’t find 😢,1,1,2025-12-31T22:33:54.000Z,normafelipe3,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1212,I couldn’t find them at my Walmart 😢,1,3,2026-01-02T13:21:30.000Z,tx_jeepgirl_76,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1213,my girl saw this....,0,2,2026-01-03T23:41:29.000Z,gwg0013,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1214,I want 😭,1,2,2026-01-01T08:34:35.000Z,nayluv89,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1215,I can’t find them,1,1,2026-01-01T01:48:40.000Z,kristinaringlee1234,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1216,I’ve done that same route 🙂‍↕️,13,3,2025-04-15T02:17:17.000Z,judgeyourself27,https://www.tiktok.com/@highlandloungeatx/video/7493353241405590826,1
1217,Nice cows 🐮 🥰🥰,2,0,2026-01-14T18:56:26.000Z,animelover26cute,https://www.tiktok.com/@astreet40/video/7595028357645946142,1
1218,some wooly Boogers 🥰🥰🥰😂😂😂,2,0,2026-01-14T09:21:17.000Z,hurricane.jane2,https://www.tiktok.com/@astreet40/video/7595028357645946142,1
1219,Cute cute 🥰🥰🥰🥰❤️,0,0,2026-01-15T01:05:12.000Z,adoredenny,https://www.tiktok.com/@astreet40/video/7595028357645946142,1
1220,🥰🥰🥰🥰,1,0,2026-01-14T23:59:48.000Z,kuntry_94,https://www.tiktok.com/@astreet40/video/7595028357645946142,1
1221,🥰🥰🥰🥰🥰🥰,2,0,2026-01-14T09:25:25.000Z,christinelucian,https://www.tiktok.com/@astreet40/video/7595028357645946142,1
1222,💜💜💜,0,0,2026-01-14T06:22:54.000Z,vikkiskiba,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1223,@Jonah Tuesburg,1,1,2026-01-12T17:21:07.000Z,___brooki,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1224,I’ve looked all over my Walmart and can’t find it and I can’t find it on the app either 😩,24,5,2025-12-31T01:45:39.000Z,lucyy7yy,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1225,My Walmart ain’t have it but I got the brown bull instead 😭,10,1,2025-12-31T15:19:43.000Z,xsaybri2x,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1226,❤️❤️❤️,0,0,2026-01-08T23:26:01.000Z,shanaviagarth,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1227,🥰🥰🥰,0,0,2026-01-07T21:18:21.000Z,clv_777,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1228,,4,1,2026-01-01T20:56:23.000Z,dashyyadigg62,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1229,Anyone see these in Utah yet? I’ve checked a few Walmarts and nothing,0,0,2026-01-06T21:45:56.000Z,alyssa.houghton,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1230,Got them,4,2,2025-12-31T06:43:28.000Z,gurl_dont_even08,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1231,hello I seriously love the pink and white highland cow and I've gone to several Walmarts with no luck just the pink one is there I went on your ltk link and nothing pops up for this pink and white highland cow what Walmart did you get yours from can't even order it online this is so frustrating,4,1,2026-01-01T04:26:16.000Z,brittanysboutique,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1232,Does anyone know how big these are?,0,1,2026-01-05T21:41:33.000Z,wild_hearts_ranch24,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1233,My husband just went to Walmart and the told him they don’t sell it in Walmart 😕 I got so confused 😂,0,1,2026-01-04T20:36:30.000Z,lucychwick7,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1234,😂😂😂,0,0,2026-01-04T15:27:48.000Z,bigbaby310,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1235,"As a girl obsessed with cows, I better be able to find this at my Walmart or I'm going to crash out. 😁",3,0,2025-12-31T18:39:29.000Z,celesterenner25,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1236,I want one👍,3,0,2026-01-01T02:53:30.000Z,patriciaramirez4985,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1237,If anyone’s looking for them I have a few I’m selling,1,0,2026-01-04T01:03:02.000Z,our_little_family_vibes,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1238,My walmart full of them but i would like them brown not all pink 😭🥺,3,2,2026-01-01T04:35:28.000Z,calvojess07,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1239,If anyone finds them in Dallas please tell me where 🥺,0,3,2026-01-02T02:44:19.000Z,motoevee,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1240,Guess I'm going to Wally World ❤️,0,0,2026-01-01T08:50:34.000Z,clairebear10436,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,0
1241,I love these!!! I need one!!!,0,4,2026-01-02T05:31:20.000Z,beautifulcrazyadventure,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1242,I love these so much!!,0,4,2026-01-01T16:32:24.000Z,tiffanycorry0329,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1243,Not where I live,1,2,2025-12-31T18:48:18.000Z,cassierobledo,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1244,What city & state was this?,0,1,2026-01-02T01:42:46.000Z,pinkfancyangel,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,1
1245,I can not find it at my Walmart,2,2,2025-12-31T15:56:39.000Z,adara.boatwright,https://www.tiktok.com/@byaneverydaymom/video/7589774142581378318,-1
1246,I miss you guysss,0,2,2025-09-26T16:24:33.000Z,diors_child,https://www.tiktok.com/@highlandwa/video/7553500675791998239,0
1247,Messiah😭,2,1,2025-09-24T04:10:16.000Z,megan_idk55,https://www.tiktok.com/@highlandwa/video/7553500675791998239,1
1248,I miss my school :(,6,0,2025-09-24T14:16:45.000Z,quevain_a,https://www.tiktok.com/@highlandwa/video/7553500675791998239,-1
1249,ts is so tuff💔,1,0,2025-09-27T21:31:36.000Z,zoeeerah,https://www.tiktok.com/@highlandwa/video/7553500675791998239,0
1250,Bro now I want to be interviewed,4,0,2025-09-24T04:20:44.000Z,noelani676,https://www.tiktok.com/@highlandwa/video/7553500675791998239,1
1251,Now you gotta interview Leo,1,0,2025-09-30T07:39:03.000Z,parapherna_lia,https://www.tiktok.com/@highlandwa/video/7553500675791998239,1
1252,GASP!!!,1,0,2025-09-24T04:42:39.000Z,just_a_abyss,https://www.tiktok.com/@highlandwa/video/7553500675791998239,-1
1253,editing is funny 😭,1,0,2025-09-27T02:17:57.000Z,fiionx_,https://www.tiktok.com/@highlandwa/video/7553500675791998239,1
1254,This so funny,1,0,2025-09-24T06:05:00.000Z,xoxo.kxnxfrl,https://www.tiktok.com/@highlandwa/video/7553500675791998239,1
1255,mine and dylan’s was the most tuff @Dylan P 🦫,2,1,2025-09-24T05:23:56.000Z,lalo15196,https://www.tiktok.com/@highlandwa/video/7553500675791998239,1
1256,LMAOO SAAACHII,0,2,2025-09-24T13:33:46.000Z,urfavmayarr,https://www.tiktok.com/@highlandwa/video/7553500675791998239,-1
1257,Y’all’s pfp is a diff school that’s the school I go to😭,1,0,2025-09-24T22:37:11.000Z,lillllyyyy_ofccc,https://www.tiktok.com/@highlandwa/video/7553500675791998239,-1
1258,,3,7,2025-09-24T13:35:28.000Z,jonathanischill,https://www.tiktok.com/@highlandwa/video/7553500675791998239,0
1259,Ouuu Dylan’s tuff,0,0,2025-09-24T23:01:46.000Z,__brndon,https://www.tiktok.com/@highlandwa/video/7553500675791998239,0
1260,THIS NEEDS MORE LIKES!!!,0,0,2025-10-21T00:54:37.000Z,dennixot,https://www.tiktok.com/@sirqukiiz/video/7561561864396721421,-1
1261,so peak,1,0,2025-11-14T14:19:54.000Z,kmaxyule_,https://www.tiktok.com/@sirqukiiz/video/7561561864396721421,0
1262,vikingmaxx,2,0,2025-10-15T21:30:18.000Z,_killbabywocky,https://www.tiktok.com/@sirqukiiz/video/7561561864396721421,1
1263,so tru,0,0,2025-10-15T21:28:40.000Z,jarm696969696969696i69y,https://www.tiktok.com/@sirqukiiz/video/7561561864396721421,0
1264,Best hero in for honor highlander,0,0,2025-10-15T22:14:25.000Z,semihkocaman00,https://www.tiktok.com/@sirqukiiz/video/7561561864396721421,1
1265,Not me clicking on the search “how much does a mini highland cow cost”. 😂😂,220,7,2025-09-25T12:19:44.000Z,nyorkr4life,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1266,my apartment says NO DOGS....it doesn't mention cows hmmmm....,2696,2,2025-09-25T19:56:01.000Z,leasa712,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1267,Brown cow needs white bow🤔💋,521,9,2025-09-25T17:39:17.000Z,atgmas,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,0
1268,Awe so adorable. I think I need one.🥰🥰🥰🥰,290,7,2025-09-22T23:07:03.000Z,brendaaustin562,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1269,hi I am dut 🥰,67,1,2025-09-23T11:42:31.000Z,baby.cow161,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1270,MY SHAYLAAAA,186,0,2025-09-25T02:48:04.000Z,m.rie_dfs,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1271,That chocolate bow is everything!,3317,2,2025-09-23T11:54:31.000Z,alisonmudd7,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1272,The bow!,7,0,2025-11-25T13:55:23.000Z,nudo_bhegala,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1273,I want oneeee🥺,61,2,2025-09-24T14:45:12.000Z,__grecia,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1274,I NEED A GRASS PUPPY!! 🥰,65,2,2025-09-24T13:12:25.000Z,lacymay2580,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1275,"Oh my God, they’re so adorable and they look like a build a bear plushy!🥰",66,0,2025-09-23T12:12:09.000Z,angelapassio,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1276,this is a need not a want,46,1,2025-09-24T02:18:53.000Z,ladybug_mickey,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1277,Your gonna find cows outside,0,0,2025-10-30T04:37:12.000Z,luxe.claytorrr,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1278,I want a thousand of theses!!!!,6,0,2025-09-26T00:14:24.000Z,jen43660,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1279,I want one 😍🥹💞🥹,5,2,2025-09-25T06:36:53.000Z,rosalindaortiz38,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1280,No sense in something being so damn cute lol lol,214,0,2025-09-23T15:36:47.000Z,carolclevenger1,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1281,"❤️❤️So darn cute, love them ❤️❤",41,0,2025-09-23T08:36:33.000Z,cowgirlpeanut,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1282,,2314,2,2025-09-24T05:37:59.000Z,.mind.echo__,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,0
1283,"tellement beau ,mais par contre , complètement pas d accord pour la corde",90,1,2025-09-25T10:02:02.000Z,noyapinouche,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1284,She’s beautiful,9,0,2025-09-25T10:02:14.000Z,leanneobrien3,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1285,I want a Mini Cow! and I want one NOW! 😍,5,1,2025-09-25T15:33:40.000Z,omg_itslauz,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1286,I will take both.,15,3,2025-09-23T13:53:33.000Z,michellelsufan,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1287,Should be illegal to be that cute!!❤,18,0,2025-09-23T08:33:28.000Z,dpontbriant,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1288,I really really want one of these,8,2,2025-09-24T13:26:22.000Z,hnpm19,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1289,Oh my gosh if they’d only stay that size!! 😍,49,1,2025-09-23T01:34:06.000Z,jennfish01,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1290,I need one in my back yard,44,3,2025-09-23T08:26:39.000Z,sabrinadoggroomer,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1291,Okay I need to win the lottery ❤,14,0,2025-09-23T15:34:04.000Z,shawna_606,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1292,so precious 💖,6,0,2025-09-23T16:13:24.000Z,vickiecarreno,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1293,awwwwww🥰,6,0,2025-09-23T02:28:00.000Z,favegram420,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1294,Gorgeous!😍❤️❤️❤,6,0,2025-09-24T23:46:52.000Z,claudiavillalpand0,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1295,ayy i was there too your guys’s stunt was so creative and fun!,3,0,2026-01-12T05:55:18.000Z,elise3268,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1296,please post a comp makeup tutorial your makeup ATE,1,0,2026-01-14T05:05:11.000Z,averi.crawleyyy,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1297,woo woo,2,0,2026-01-11T06:18:31.000Z,millyy.208,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,0
1298,wait i love this,1,0,2026-01-13T18:55:50.000Z,itsjustinfred,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1299,I expect this every comp now,2,1,2026-01-11T06:46:42.000Z,ellie.hedstrom,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1300,i love highland cheer!!!,1,0,2026-01-13T18:46:05.000Z,user237719362,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1301,this was my favorite thing ever,1,0,2026-01-11T04:26:16.000Z,lala_pfannenstiel_9,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1302,Your stunt group was my favorite! Yall did so amazing!,1,0,2026-01-12T14:08:53.000Z,christina.biggs3,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1303,I was there too my team is Jerome! You guys did so good!,1,0,2026-01-12T12:49:55.000Z,bristolgoeckner,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1304,i just know all the other schools are intimidated,1,0,2026-01-12T06:47:52.000Z,l0vefofo,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,-1
1305,wow this is amazing,1,0,2026-01-11T05:48:06.000Z,charlyhenderson08,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1306,Holy this ate,1,0,2026-01-12T05:10:55.000Z,peyton_piep,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1307,wow I genuinely love this so much 🥰,1,0,2026-01-11T04:31:43.000Z,cc_blaire01,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1308,Your guy’s Pom is so cute,0,1,2026-01-12T02:54:30.000Z,bjc163,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
